year,heightfeet,heightinches,heightinchestotal,weight,arms,hands,fortyyd,twentyyd,tenyd,twentyss,threecone,vertical,broad,bench,round,pick,pickround,picktotal,wonderlic,nflgrade,picked?
2006,6,1,73,260,0,0,5.12,0,0,4.78,0,27.5,94,0,0,,0,0,41,0,0
2006,6,5,77,316,0,0,5.25,0,0,4.88,0,27,95,20,0,,0,0,0,0,0
2006,6,4,76,259,0,0,4.86,0,0,4.34,0,33.5,0,19,2,21(53),21,53,0,0,1
2006,6,4,76,259,0,0,4.95,0,0,4.52,0,29.5,108,19,0,,0,0,0,0,0
2006,6,1,73,234,0,0,4.78,0,0,4.32,0,37,115,23,5,35(168),35,168,0,0,1
2006,5,10,70,218,0,0,4.5,0,0,0,0,35,119,29,7,38(246),38,246,0,0,1
2006,6,2,74,263,0,0,4.7,0,0,4.09,0,38.5,123,28,3,7(71),7,71,0,0,1
2006,6,4,76,300,0,0,4.88,0,0,4.45,0,33,111,31,6,27(196),27,196,0,0,1
2006,5,10,70,183,0,0,4.6,0,0,4.23,0,35.5,115,12,0,,0,0,0,0,0
2006,6,2,74,217,0,0,4.59,0,0,4.16,0,34,107,0,6,25(194),25,194,19,0,1
2006,6,1,73,295,0,0,5.14,0,0,4.88,0,31,108,33,0,,0,0,0,0,0
2006,5,9,69,192,0,0,4.53,0,0,0,0,34,118,0,4,28(125),28,125,0,0,1
2006,6,3,75,242,0,0,4.76,0,0,4.22,0,33.5,117,16,1,17(17),17,17,0,0,1
2006,6,1,73,199,0,0,4.51,0,0,4.1,0,35.5,125,17,2,16(48),16,48,0,0,1
2006,6,1,73,239,0,0,4.82,0,0,4.69,0,33,110,0,0,,0,0,40,0,0
2006,6,2,74,208,30,9,4.45,2.59,1.5,4.07,0,36,124,15,3,18(82),18,82,0,0,1
2006,5,10,70,202,0,0,4.67,0,0,4.43,0,35,114,0,5,11(144),11,144,37,0,1
2006,5,9,69,208,0,0,4.4,0,0,0,0,33,113,18,0,,0,0,0,0,0
2006,6,3,75,205,0,0,4.48,0,0,0,0,34.5,122,0,0,,0,0,0,0,0
2006,6,1,73,253,0,0,4.8,0,0,4.28,0,32,115,24,5,7(140),7,140,0,0,1
2006,6,1,73,209,0,0,4.7,0,0,4.13,0,40.5,119,15,0,,0,0,0,0,0
2006,6,2,74,235,0,0,4.73,0,0,4.39,0,36,117,20,0,,0,0,0,0,0
2006,5,9,69,201,0,0,4.47,0,0,4.08,0,34.5,124,19,5,12(145),12,145,0,0,1
2006,6,1,73,208,0,0,4.59,0,0,4.15,0,32,116,0,6,2(171),2,171,0,0,1
2006,6,6,78,284,0,0,4.82,0,0,4.5,0,35.5,113,28,3,28(92),28,92,0,0,1
2006,6,4,76,242,0,0,4.69,0,0,4.09,0,39,116,0,0,,0,0,0,0,0
2006,6,1,73,248,0,0,4.59,0,0,3.96,0,40,115,24,1,5(5),5,5,0,0,1
2006,5,10,70,183,0,0,4.51,0,0,4.19,0,37,116,16,0,,0,0,0,0,0
2006,5,10,70,204,0,0,4.62,0,0,4.43,0,32.5,112,0,0,,0,0,0,0,0
2006,6,5,77,248,0,0,4.73,0,0,4.46,0,29,111,16,0,,0,0,0,0,0
2006,5,11,71,207,0,0,4.85,0,0,4.3,0,36.5,116,15,0,,0,0,0,0,0
2006,5,11,71,190,0,0,4.41,2.59,1.54,4.2,6.78,38,124,16,2,25(57),25,57,0,0,1
2006,5,10,70,185,0,0,4.34,0,0,4.05,0,41,129,0,1,15(15),15,15,0,0,1
2006,6,1,73,190,0,0,4.54,0,0,4.1,0,34,116,0,0,,0,0,0,0,0
2006,6,1,73,236,0,0,4.76,0,0,4.35,0,31,108,0,3,3(67),3,67,0,0,1
2006,5,10.625,70.625,188,32,9.625,4.35,0,0,4.26,6.82,38,126,0,1,25(25),25,25,0,0,1
2006,6,1,73,192,0,0,4.62,0,0,4.45,0,41.5,127,21,0,,0,0,0,0,0
2006,6,3,75,239,0,0,4.42,0,0,4.29,0,39,124,21,2,6(38),6,38,0,0,1
2006,6,3,75,245,0,0,4.93,0,0,4.31,0,32,112,19,0,,0,0,0,0,0
2006,6,1,73,204,0,0,4.34,0,0,0,0,40.5,125,21,1,7(7),7,7,0,0,1
2006,6,1,73,227,0,0,4.62,0,0,4.23,0,30.5,106,18,7,32(240),32,240,0,0,1
2006,6,1,73,206,0,0,4.44,0,0,4.14,0,36,123,8,0,,0,0,0,0,0
2006,6,2,74,244,0,0,4.65,0,0,4.11,0,41,0,22,3,16(80),16,80,0,0,1
2006,6,1,73,213,0,0,4.32,0,0,4.03,0,38.5,122,0,2,4(36),4,36,0,0,1
2006,6,1,73,230,0,0,4.73,0,0,4.37,0,37,116,19,2,2(34),2,34,0,0,1
2006,6,2,74,226,0,0,4.69,0,0,4.4,0,31.5,107,0,2,32(64),32,64,19,0,1
2006,6,1,73,304,0,0,5.19,0,0,4.61,0,31,104,26,0,,0,0,0,0,0
2006,6,4,76,232,0,0,4.84,0,0,4.31,0,32.5,108,0,5,31(164),31,164,38,0,1
2006,6,4,76,355,0,0,5.48,0,0,5.08,0,24.5,95,27,4,2(99),2,99,0,0,1
2006,6,4,76,277,0,0,5.03,0,0,4.24,0,34.5,110,25,5,23(156),23,156,0,0,1
2006,5,9,69,181,0,0,4.44,0,0,4.16,0,37.5,118,0,6,15(184),15,184,0,0,1
2006,5,11,71,197,30,9,4.42,2.6,1.57,4.18,6.69,36.5,117,0,2,20(52),20,52,0,0,1
2006,5,11,71,178,0,0,4.39,0,0,4.04,0,40,120,0,1,31(31),31,31,0,0,1
2006,5,8,68,185,0,0,4.32,0,0,0,0,37.5,0,17,2,30(62),30,62,0,0,1
2006,6,5,77,228,0,0,4.44,0,0,4.34,0,37,118,11,5,9(142),9,142,0,0,1
2006,6,3,75,317,0,0,5.41,0,0,0,0,0,104,0,6,14(183),14,183,0,0,1
2006,6,3,75,311,0,0,5.09,0,0,5.02,0,32,111,24,1,23(23),23,23,0,0,1
2006,5,11,71,193,31,9.625,4.31,2.57,1.53,4.27,6.94,37,123,15,1,24(24),24,24,0,0,1
2006,5,11,71,224,0,0,4.65,0,0,4.12,0,36,0,15,0,,0,0,0,0,0
2006,6,5,77,237,0,0,4.78,0,0,4.42,0,30.5,109,12,0,,0,0,0,0,0
2006,6,3,75,240,0,0,4.63,0,0,4.2,0,37,111,21,0,,0,0,0,0,0
2006,6,5,77,245,0,0,4.83,0,0,4.13,0,32.5,109,21,5,22(155),22,155,0,0,1
2006,6,1,73,233,0,0,4.76,0,0,4.32,0,29.5,106,0,5,30(163),30,163,0,0,1
2006,6,6,78,266,0,0,4.7,0,0,4.15,0,32,120,17,1,32(32),32,32,0,0,1
2006,6,6,78,255,0,0,4.63,0,0,4.24,0,36,112,27,2,14(46),14,46,0,0,1
2006,6,2,74,265,0,0,4.72,0,0,4.45,0,37,114,45,0,,0,0,0,0,0
2006,6,5,77,301,0,0,5.1,0,0,4.62,0,30,109,24,5,28(161),28,161,0,0,1
2006,6,3,75,257,0,0,4.62,0,0,4.34,0,34,113,34,7,11(219),11,219,0,0,1
2006,6,1,73,220,0,0,4.64,0,0,4.28,0,37.5,124,18,5,13(146),13,146,0,0,1
2006,6,6,78,241,0,0,4.43,0,0,4.21,0,39.5,124,23,1,22(22),22,22,0,0,1
2006,6,1,73,197,0,0,4.48,0,0,0,0,40.5,120,16,6,5(174),5,174,0,0,1
2006,6,2,74,201,0,0,4.59,0,0,4.11,0,35.5,114,0,0,,0,0,0,0,0
2006,6,5,77,223,0,0,4.9,0,0,0,0,0,0,0,1,10(10),10,10,35,0,1
2006,6,1,73,309,0,0,4.97,0,0,4.43,0,33.5,111,24,6,8(177),8,177,0,0,1
2006,6,7,79,261,0,0,4.8,0,0,4.84,0,37,118,23,1,28(28),28,28,0,0,1
2006,5,11,71,200,0,0,4.54,0,0,4.23,0,36,120,15,4,5(102),5,102,0,0,1
2006,6,3,75,216,0,0,4.71,0,0,4.07,0,35,111,0,0,,0,0,37,0,0
2006,5,11,71,214,0,0,4.48,0,0,4.37,0,35,111,18,6,1(170),1,170,0,0,1
2006,6,4,76,334,0,0,5.45,0,0,4.83,0,28,97,26,0,,0,0,0,0,0
2006,6,1,73,200,0,0,4.59,0,0,4.13,0,34,111,10,0,,0,0,0,0,0
2006,6,4,76,300,0,0,5.05,0,0,4.4,0,27.5,104,24,1,29(29),29,29,0,0,1
2006,5,11,71,202,0,0,4.48,0,0,4.08,0,39,123,17,2,10(42),10,42,0,0,1
2006,6,5,77,229,0,0,4.52,2.71,1.6,4.31,6.96,37,120,0,4,22(119),22,119,0,0,1
2006,5,11,71,189,0,0,4.42,0,0,4.16,0,37,129,12,2,26(58),26,58,0,0,1
2006,5,10,70,202,0,0,4.5,0,0,3.97,0,40,127,17,6,39(208),39,208,0,0,1
2006,6,2,74,220,0,0,4.71,0,0,4.22,0,36,111,0,5,15(148),15,148,30,0,1
2006,6,5,77,303,0,0,5.23,0,0,0,0,31,101,25,7,19(227),19,227,0,0,1
2006,6,1,73,210,0,0,4.51,0,0,4.24,0,33,117,20,0,,0,0,0,0,0
2006,6,3,75,306,0,0,5.04,0,0,4.79,0,24.5,0,28,7,9(217),9,217,0,0,1
2006,6,2,74,198,0,0,4.48,0,0,0,0,41.5,129,14,5,21(154),21,154,0,0,1
2006,5,11,71,197,0,0,4.53,0,0,4.39,0,40.5,122,0,0,,0,0,0,0,0
2006,6,2,74,302,0,0,5.15,0,0,4.49,0,30.5,110,25,1,26(26),26,26,0,0,1
2006,6,3,75,262,0,0,4.7,0,0,4.52,0,39,114,19,7,29(237),29,237,0,0,1
2006,6,1,73,242,0,0,4.73,0,0,4.08,0,38,118,0,7,13(221),13,221,0,0,1
2006,6,2,74,237,0,0,4.63,0,0,0,0,41.5,119,18,0,,0,0,0,0,0
2006,6,2,74,198,0,0,4.4,0,0,4.27,0,32,121,0,6,24(193),24,193,19,0,1
2006,6,8,80,336,0,0,5.07,0,0,5.04,0,31,98,0,2,18(50),18,50,0,0,1
2006,5,10,70,196,0,0,4.42,0,0,0,0,41.5,129,18,7,24(232),24,232,0,0,1
2006,6,6,78,312,0,0,5.07,0,0,4.65,0,29.5,110,28,3,5(69),5,69,0,0,1
2006,6,5,77,324,0,0,5.4,0,0,4.76,0,24,99,29,0,,0,0,0,0,0
2006,5,11,71,210,0,0,4.85,0,0,0,0,33,112,11,0,,0,0,0,0,0
2006,6,1,73,210,0,0,4.67,0,0,4.14,0,32.5,112,0,0,,0,0,0,0,0
2006,6,1,73,241,0,0,4.64,0,0,4.06,0,35.5,111,23,4,9(106),9,106,0,0,1
2006,6,4,76,259,0,0,4.76,0,0,4.25,0,33.5,116,27,6,22(191),22,191,0,0,1
2006,5,11,71,190,0,0,4.52,0,0,4.12,0,38.5,131,10,5,19(152),19,152,0,0,1
2006,6,4,76,235,0,0,4.48,0,0,0,0,31.5,111,0,0,,0,0,0,0,0
2006,6,3,75,312,0,0,5.12,0,0,4.43,0,29.5,104,35,7,26(234),26,234,0,0,1
2006,5,10,70,210,0,0,4.64,0,0,4.34,0,32,116,18,0,,0,0,0,0,0
2006,5,8,68,185,0,0,4.38,2.53,1.48,0,0,42,123,0,2,12(44),12,44,0,0,1
2006,6,4,76,213,0,0,4.55,0,0,4.09,0,33.5,112,0,0,,0,0,0,0,0
2006,6,1,73,232,0,0,4.51,0,0,4.12,0,39,124,41,5,4(137),4,137,0,0,1
2006,6,4,76,250,0,0,4.8,0,0,0,0,28.5,108,22,0,,0,0,0,0,0
2006,5,9,69,185,0,0,4.64,0,0,0,0,38.5,119,17,0,,0,0,0,0,0
2006,6,4,76,226,0,0,4.57,0,0,4.29,0,32.5,114,0,0,,0,0,0,0,0
2006,6,4,76,338,0,0,5.13,0,0,4.69,0,31.5,110,37,1,12(12),12,12,0,0,1
2006,6,1,73,252,0,0,4.88,0,0,4.46,0,0,116,25,5,24(157),24,157,0,0,1
2006,6,3,75,260,0,0,4.91,0,0,4.18,0,34.5,116,23,5,2(135),2,135,0,0,1
2006,6,1,73,210,0,0,4.4,0,0,4.26,0,36.5,122,15,3,15(79),15,79,0,0,1
2006,6,1,73,205,33,9,4.43,0,0,0,0,39.5,0,0,7,41(249),41,249,0,0,1
2006,6,1,73,205,33,9,4.45,2.7,1.64,4.23,7.18,38,116,0,7,41(249),41,249,0,0,1
2006,6,7,79,344,0,0,5.39,0,0,0,0,25,92,21,5,3(136),3,136,0,0,1
2006,6,5,77,309,0,0,5.44,0,0,5.12,0,28.5,102,21,5,6(139),6,139,0,0,1
2006,6,2,74,222,0,0,5.09,0,0,4.44,0,23,97,0,0,,0,0,0,0,0
2006,6,2,74,215,0,0,4.55,0,0,0,0,34.5,118,16,0,,0,0,0,0,0
2006,6,2,74,198,34,9.625,4.44,2.63,1.57,4.16,7.31,35.5,119,0,6,3(172),3,172,0,0,1
2006,6,2,74,304,0,0,5.27,0,0,4.57,0,32,105,33,6,12(181),12,181,0,0,1
2006,6,1,73,239,0,0,4.63,0,0,4.14,0,38,127,0,7,20(228),20,228,0,0,1
2006,6,3,75,256,0,0,4.98,0,0,4.36,0,35,116,30,0,,0,0,0,0,0
2006,6,3,75,307,0,0,5.27,0,0,4.54,0,28.5,103,25,4,26(123),26,123,0,0,1
2006,6,7,79,325,0,0,5.39,0,0,0,0,28.5,102,28,7,8(216),8,216,0,0,1
2006,5,11,71,206,0,0,4.66,0,0,4.1,0,37.5,119,15,5,25(158),25,158,0,0,1
2006,6,1,73,307,0,0,5.24,0,0,4.7,0,27,96,27,6,32(201),32,201,0,0,1
2006,6,5,77,232,0,0,5.1,0,0,4.52,0,29,110,0,0,,0,0,0,0,0
2006,5,11,71,182,0,0,4.44,0,0,4.27,0,36,128,14,3,23(87),23,87,0,0,1
2006,6,3,75,266,0,0,4.84,0,0,4.32,0,32.5,115,23,5,17(150),17,150,0,0,1
2006,6,2,74,224,0,0,4.57,0,0,0,0,36.5,131,0,2,22(54),22,54,0,0,1
2006,6,8,80,258,0,0,4.62,0,0,4.67,0,37.5,118,22,3,8(72),8,72,0,0,1
2006,6,5,77,233,0,0,4.67,0,0,4.1,0,33.5,116,0,0,,0,0,0,0,0
2006,6,2,74,300,0,0,5.55,0,0,5.02,0,25,90,20,0,,0,0,0,0,0
2006,6,5,77,334,0,0,5.57,0,0,4.86,0,0,0,21,0,,0,0,0,0,0
2006,5,11,71,188,0,0,4.34,0,0,4.26,0,37.5,117,0,3,31(95),31,95,0,0,1
2006,6,2,74,257,0,0,4.93,0,0,4.42,0,34,111,0,0,,0,0,0,0,0
2006,6,1,73,231,0,0,4.76,0,0,4.33,0,33,108,18,0,,0,0,0,0,0
2006,6,1,73,188,0,0,4.58,0,0,4.19,0,33.5,110,0,4,7(104),7,104,0,0,1
2006,6,10,82,328,0,0,5.28,0,0,0,0,0,0,19,0,,0,0,0,0,0
2006,5,6,66,201,0,0,4.58,0,0,0,0,0,0,15,0,,0,0,0,0,0
2006,5,11,71,226,0,0,4.56,0,0,4.37,0,35,112,20,0,,0,0,0,0,0
2006,6,4,76,301,0,0,4.99,0,0,0,0,0,0,23,0,,0,0,0,0,0
2006,6,4,76,209,0,0,4.61,0,0,4.31,0,37,120,0,0,,0,0,0,0,0
2006,6,3,75,267,0,0,4.88,0,0,0,0,29.5,110,0,3,27(91),27,91,0,0,1
2006,6,1,73,236,0,0,4.65,0,0,4.18,0,39,129,23,2,1(33),1,33,0,0,1
2006,6,2,74,216,0,0,4.63,0,0,4.17,0,40,123,14,4,24(121),24,121,0,0,1
2006,6,6,78,254,0,0,4.54,0,0,4.04,0,33.5,115,17,2,29(61),29,61,0,0,1
2006,6,1,73,250,0,0,4.88,0,0,4.39,0,32,111,21,3,12(76),12,76,0,0,1
2006,6,7,79,315,0,0,5.32,0,0,4.87,0,24.5,101,0,5,8(141),8,141,0,0,1
2006,6,4,76,314,0,0,5.38,0,0,4.56,0,26.5,100,19,7,34(242),34,242,0,0,1
2006,6,1,73,214,0,0,4.56,0,0,4.18,0,37.5,121,0,7,15(223),15,223,19,0,1
2006,5,10,70,235,0,0,4.89,0,0,4.34,0,28,103,26,7,42(250),42,250,0,0,1
2006,6,1,73,209,0,0,4.45,0,0,4.2,0,40.5,122,11,4,8(105),8,105,0,0,1
2006,5,11,71,231,0,0,4.5,0,0,4.23,0,41,125,25,1,9(9),9,9,0,0,1
2006,6,4,76,216,0,0,4.78,0,0,0,0,32.5,112,0,0,,0,0,0,0,0
2006,6,1,73,194,0,0,4.71,0,0,4.35,0,41,125,18,3,19(83),19,83,0,0,1
2006,6,2,74,213,0,0,4.46,2.65,1.59,4.33,7.01,39.5,128,0,4,6(103),6,103,24,0,1
2006,6,1,73,209,0,0,4.63,0,0,4.11,0,40,127,21,3,33(97),33,97,0,0,1
2006,6,5,77,216,0,0,4.57,0,0,4.48,0,35,122,0,0,,0,0,16,0,0
2006,6,3,75,316,0,0,4.97,0,0,4.93,0,30.5,109,30,0,,0,0,0,0,0
2006,6,3,75,214,0,0,4.58,0,0,4.48,0,33,114,0,0,,0,0,0,0,0
2006,6,4,76,324,0,0,5.15,0,0,5.02,0,28.5,101,20,4,15(112),15,112,0,0,1
2006,6,5,77,352,0,0,5.25,0,0,0,0,0,0,30,3,1(65),1,65,0,0,1
2006,6,4,76,313,0,0,5.4,0,0,4.56,0,28.5,102,25,3,11(75),11,75,0,0,1
2006,6,2,74,313,0,0,5.12,0,0,4.62,0,29,0,0,6,13(182),13,182,0,0,1
2006,6,5,77,300,0,0,5.36,0,0,4.6,0,24.5,100,24,6,36(205),36,205,0,0,1
2006,6,5,77,217,0,0,4.57,2.69,1.6,4.16,6.81,35,122,0,3,26(90),26,90,0,0,1
2006,6,8,80,330,0,0,5.38,0,0,4.85,0,21,94,19,7,2(210),2,210,0,0,1
2006,6,7,79,268,0,0,4.77,0,0,4.54,0,32.5,114,20,5,33(166),33,166,0,0,1
2006,6,1,73,254,0,0,4.85,0,0,4.7,0,29,101,35,0,,0,0,0,0,0
2006,6,2,74,252,0,0,4.83,0,0,4.48,0,33,109,27,2,31(63),31,63,0,0,1
2006,6,4,76,307,0,0,5.2,0,0,4.84,0,24.5,0,24,0,,0,0,0,0,0
2006,6,3,75,252,0,0,4.67,0,0,4.35,0,37.5,113,19,0,,0,0,0,0,0
2006,6,6,78,337,0,0,5.11,0,0,0,0,0,0,32,4,17(114),17,114,0,0,1
2006,6,6,78,303,0,0,5.12,0,0,4.71,0,26.5,100,23,5,29(162),29,162,0,0,1
2006,6,1,73,233,0,0,4.76,0,0,4.21,0,37,125,22,0,,0,0,0,0,0
2006,6,8,80,316,0,0,5.25,0,0,4.71,0,27.5,96,20,2,27(59),27,59,0,0,1
2006,5,11,71,241,0,0,4.84,0,0,4.18,0,33.5,113,27,4,19(116),19,116,0,0,1
2006,6,4,76,235,0,0,4.65,0,0,4.23,0,32,117,17,0,,0,0,0,0,0
2006,6,1,73,200,0,0,4.47,0,0,4.08,0,36,117,0,0,,0,0,11,0,0
2006,6,1,73,245,0,0,4.82,0,0,4.64,0,30.5,104,21,6,11(180),11,180,0,0,1
2006,6,1,73,240,0,0,4.49,0,0,0,0,36.5,118,0,6,6(175),6,175,0,0,1
2006,6,1,73,205,0,0,4.62,0,0,4.18,0,40,125,0,0,,0,0,0,0,0
2006,6,4,76,261,0,0,4.78,0,0,4.22,0,29,105,21,0,,0,0,0,0,0
2006,6,1,73,218,0,0,4.7,0,0,4.27,0,37,115,15,0,,0,0,0,0,0
2006,5,8,68,201,0,0,4.42,0,0,4.37,0,32.5,105,17,4,20(117),20,117,0,0,1
2006,6,5,77,211,0,0,4.42,0,0,0,0,41,133,14,5,5(138),5,138,0,0,1
2006,6,3,75,202,0,0,4.4,0,0,4.25,0,37,118,0,7,10(218),10,218,0,0,1
2006,6,4,76,339,0,0,5.27,0,0,4.82,0,25,96,36,4,10(107),10,107,0,0,1
2006,5,11,71,183,0,0,4.41,0,0,0,0,36.5,121,0,7,28(236),28,236,0,0,1
2006,6,2.125,74.125,211,33,8,4.4,2.61,1.51,4.08,6.81,37,126,0,6,21(190),21,190,0,0,1
2006,6,5,77,339,0,0,5.73,0,0,4.87,0,19.5,74,0,0,,0,0,0,0,0
2006,6,5,77,304,0,0,4.96,0,0,4.61,0,29,102,26,4,32(129),32,129,0,0,1
2006,5,10,70,209,0,0,4.69,0,0,4.29,0,30.5,108,0,0,,0,0,0,0,0
2006,6,5,77,223,0,0,4.75,0,0,4.12,0,33,112,0,3,17(81),17,81,33,0,1
2006,6,5,77,309,0,0,5.35,0,0,4.8,0,25,101,16,7,16(224),16,224,0,0,1
2006,5,10,70,204,0,0,4.4,0,0,0,0,40,132,18,1,8(8),8,8,0,0,1
2006,6,7,79,334,0,0,5.16,0,0,4.84,0,30.5,112,28,2,23(55),23,55,0,0,1
2006,6,3,75,233,0,0,4.66,0,0,4.18,0,39,122,19,3,32(96),32,96,0,0,1
2006,5,10,70,179,0,0,4.48,0,0,4.09,0,34.5,115,0,3,20(84),20,84,0,0,1
2006,5,9,69,214,0,0,4.49,0,0,0,0,35.5,0,25,1,27(27),27,27,0,0,1
2006,6,1,73,236,0,0,4.59,0,0,4.29,0,37,120,0,4,23(120),23,120,0,0,1
2006,6,3,75,245,0,0,4.54,0,0,0,0,0,0,25,4,13(110),13,110,0,0,1
2006,6,7,79,295,33.875,10,4.7,2.77,1.6,4.37,7.21,40.5,120,35,1,1(1),1,1,0,0,1
2006,6,3,75,269,0,0,4.72,0,0,4.58,0,34,111,25,6,33(202),33,202,0,0,1
2006,6,2,74,214,0,0,4.47,0,0,4.03,0,36.5,120,0,3,14(78),14,78,0,0,1
2006,6,4,76,248,34,10,4.61,2.74,1.6,4.48,6.98,38.5,129,24,1,13(13),13,13,0,0,1
2006,6,7,79,310,0,0,4.94,0,0,4.49,0,29,108,0,3,2(66),2,66,0,0,1
2006,6,5,77,300,0,0,5.08,0,0,4.52,0,32,110,31,7,18(226),18,226,0,0,1
2006,6,6,78,262,0,0,4.63,2.75,1.62,4.51,7.75,33,116,33,7,5(213),5,213,0,0,1
2006,6,5,77,229,0,0,4.48,0,0,0,0,0,0,0,1,3(3),3,3,15,0,1
2005,6,2,74,214,0,0,0,0,0,0,0,39,114,18,7,17(231),17,231,0,0,1
2005,6,5,77,310,0,0,5.12,0,0,4.6,0,32.5,105,18,5,26(162),26,162,0,0,1
2005,6,2,74,289,0,0,5.12,0,0,4.55,0,29.5,0,28,0,,0,0,0,0,0
2005,6,2,74,218,0,0,4.93,0,0,4.39,0,27.5,106,0,0,,0,0,19,0,0
2005,6,6,78,242,0,0,5.03,0,0,4.67,0,29,103,0,6,39(213),39,213,23,0,1
2005,6,7,79,325,0,0,5.51,0,0,4.66,0,34,100,26,6,37(211),37,211,0,0,1
2005,5,9,69,214,0,0,4.4,0,0,4.1,0,35,121,18,2,12(44),12,44,0,0,1
2005,5,11,71,219,0,0,4.52,0,0,0,0,0,0,22,0,,0,0,0,0,0
2005,6,4,76,279,0,0,4.93,0,0,4.4,0,32.5,107,23,0,,0,0,0,0,0
2005,6,5,77,319,0,0,5.06,0,0,4.48,0,29.5,105,29,2,1(33),1,33,0,0,1
2005,6,2,74,286,0,0,4.87,0,0,4.62,0,29.5,109,21,2,27(59),27,59,0,0,1
2005,6,5,77,261,0,0,4.74,0,0,4.3,0,31.5,113,16,7,35(249),35,249,0,0,1
2005,6,0,72,221,0,0,4.53,0,0,0,0,40,0,20,4,8(109),8,109,0,0,1
2005,6,6,78,305,0,0,4.92,0,0,4.56,0,35,106,26,2,20(52),20,52,0,0,1
2005,6,8,80,318,0,0,5.27,0,0,4.57,0,35.5,0,0,1,19(19),19,19,0,0,1
2005,6,1,73,211,0,0,4.37,0,0,0,0,35.5,0,21,2,18(50),18,50,0,0,1
2005,6,3,75,233,0,0,4.6,0,0,4.12,0,41,128,25,3,26(90),26,90,0,0,1
2005,6,5,77,259,0,0,4.78,0,0,4.11,0,38,121,25,0,,0,0,0,0,0
2005,6,6,78,303,0,0,5.18,0,0,4.68,0,27,96,30,6,33(207),33,207,0,0,1
2005,6,3,75,204,0,0,4.52,0,0,3.84,0,39.5,132,14,6,34(208),34,208,0,0,1
2005,6,2,74,218,0,0,4.83,0,0,4.54,0,29,109,0,0,,0,0,13,0,0
2005,5,11,71,214,0,0,4.65,0,0,4.11,0,35,0,19,0,,0,0,0,0,0
2005,5,10,70,210,0,0,4.56,0,0,4.29,0,34.5,118,14,0,,0,0,0,0,0
2005,6,3,75,247,0,0,4.7,0,0,4.32,0,39,126,25,3,31(95),31,95,0,0,1
2005,6,2,74,196,0,0,4.36,0,0,0,0,0,0,0,0,,0,0,0,0,0
2005,6,3,75,236,0,0,4.56,0,0,4.12,0,34,113,0,5,24(160),24,160,0,0,1
2005,6,5,77,205,0,0,4.58,0,0,4.44,0,35,112,0,5,19(155),19,155,0,0,1
2005,6,2,74,201,31.375,8.875,4.37,2.6,1.54,4.02,6.96,39.5,128,0,2,7(39),7,39,0,0,1
2005,6,1,73,196,32,9,4.46,2.66,1.6,0,0,36,122,0,6,21(195),21,195,0,0,1
2005,6,2,74,216,0,0,4.8,0,0,4.64,0,32,113,16,0,,0,0,0,0,0
2005,6,8,80,314,0,0,5.3,0,0,0,0,0,0,24,5,28(164),28,164,0,0,1
2005,6,6,78,309,0,0,5.18,0,0,4.59,0,31.5,108,24,0,,0,0,0,0,0
2005,6,1,73,250,0,0,4.59,0,0,4.37,0,30,108,25,7,8(222),8,222,0,0,1
2005,6,6,78,316,0,0,5.06,0,0,4.7,0,31.5,109,0,1,13(13),13,13,0,0,1
2005,6,3,75,313,0,0,5.4,0,0,4.52,0,30.5,105,23,4,23(124),23,124,0,0,1
2005,6,2,74,196,0,0,4.45,0,0,4,0,41.5,128,0,2,3(35),3,35,0,0,1
2005,6,1,73,233,0,0,4.43,0,0,4.14,0,34,117,18,1,2(2),2,2,0,0,1
2005,6,5,77,318,0,0,5.6,0,0,4.92,0,29,93,23,0,,0,0,0,0,0
2005,6,4,76,221,0,0,4.63,0,0,4.24,0,36.5,123,13,0,,0,0,0,0,0
2005,6,3,75,335,0,0,5.06,0,0,4.72,0,31.5,106,23,6,4(178),4,178,0,0,1
2005,6,5,77,311,0,0,5.53,0,0,4.83,0,23.5,89,18,0,,0,0,0,0,0
2005,6,4,76,320,0,0,5.35,0,0,4.64,0,28,111,29,4,6(107),6,107,0,0,1
2005,6,1,73,209,0,0,4.46,0,0,4.09,0,37.5,118,0,2,8(40),8,40,0,0,1
2005,6,4,76,294,0,0,4.91,0,0,4.21,0,32.5,115,35,0,,0,0,0,0,0
2005,6,3,75,235,0,0,4.61,0,0,0,0,36,0,20,2,10(42),10,42,0,0,1
2005,6,1,73,267,0,0,4.84,0,0,4.41,0,35,122,25,3,28(92),28,92,0,0,1
2005,6,2,74,305,0,0,5.36,0,0,4.75,0,28,98,22,0,,0,0,0,0,0
2005,6,2,74,213,0,0,4.51,0,0,4.01,0,40.5,127,16,0,,0,0,0,0,0
2005,6,5,77,230,0,0,4.72,0,0,0,0,0,0,0,1,25(25),25,25,28,0,1
2005,6,1,73,228,0,0,4.47,0,0,4.11,0,35,121,21,4,16(117),16,117,0,0,1
2005,6,3,75,305,0,0,4.79,0,0,0,0,34.5,112,32,1,28(28),28,28,0,0,1
2005,6,1,73,211,0,0,5.08,0,0,4.21,0,29,111,0,0,,0,0,26,0,0
2005,6,1,73,234,0,0,4.78,0,0,0,0,34,115,22,3,37(101),37,101,0,0,1
2005,5,11,71,193,30.625,9.125,4.41,2.64,1.53,4.07,6.95,36.5,118,0,1,22(22),22,22,0,0,1
2005,6,2,74,315,0,0,5.51,0,0,0,0,27.5,99,0,0,,0,0,0,0,0
